35.9809 14.7729 1
37.0235 18.4548 1
25.4524 20.9244 1
25.2149 20.7823 1
28.3299 14.5980 1
36.3495 20.7602 1
28.4454 15.7814 1
34.6958 20.9239 1
26.0374 17.1070 1
27.1619 17.6757 1
34.9528 20.8482 1
28.4101 15.9183 1
23.6878 18.7472 1
26.6260 16.3787 1
24.0280 17.4899 1
33.7340 17.1615 1
31.7255 16.5998 1
28.1615 16.1366 1
34.7948 18.2695 1
34.5622 19.3793 1
36.2884 18.4551 1
26.1695 16.8195 1
27.8504 15.1110 1
26.2090 14.2081 1
26.8474 16.3488 1
26.0264 21.8923 1
35.8194 18.4811 1
30.7688 15.0180 1
35.4806 21.4238 1
26.8635 17.3443 1
33.1575 15.0997 1
31.9627 17.0414 1
35.1292 16.9171 1
24.5315 17.9155 1
34.0199 18.5388 1
31.7554 15.7705 1
33.0537 19.9097 1
29.3270 15.7027 1
26.7419 19.5461 1
32.5908 14.9933 1
29.0247 13.0043 1
25.6312 17.3330 1
25.7354 16.8423 1
32.5758 13.8225 1
29.1532 13.6492 1
31.0788 17.7837 1
31.5926 15.7250 1
24.7841 21.2918 1
35.5862 17.3131 1
31.9151 14.6752 1
26.0219 24.5604 1
27.5133 18.2247 1
25.4913 22.3503 1
32.6832 14.7572 1
34.5856 16.5813 1
28.8027 15.2840 1
34.7720 22.3992 1
35.9777 17.6364 1
26.7160 15.2250 1
24.4554 19.7729 1
36.4235 20.4521 1
32.5837 15.0835 1
27.0883 18.0886 1
24.4822 16.6491 1
33.3335 15.7699 1
24.1711 16.8913 1
31.0143 16.1652 1
37.3735 17.5758 1
31.8678 15.7462 1
34.8709 21.5850 1
27.5873 15.2498 1
24.3114 20.7850 1
26.7704 21.9404 1
33.0858 14.8650 1
30.8908 15.6777 1
31.6620 17.4751 1
33.2518 20.3654 1
23.5669 18.5183 1
27.9908 13.6372 1
28.1283 16.1291 1
25.3699 18.8833 1
25.6890 22.7464 1
33.1078 15.0026 1
34.8300 17.0315 1
26.5338 22.0534 1
28.7764 13.7997 1
25.8820 19.0599 1
35.8478 20.8433 1
26.5144 18.8884 1
28.7196 14.5450 1
33.9483 17.2460 1
29.2429 15.7399 1
28.9585 16.8413 1
25.3024 16.2741 1
34.5328 14.9418 1
25.5758 18.0807 1
33.3376 14.5099 1
29.8020 15.7193 1
35.1537 20.6363 1
30.6956 13.4388 1
25.5973 18.4539 1
24.5625 20.0565 1
35.2677 20.1825 1
26.6902 18.9890 1
31.5491 14.9325 1
25.7987 22.5595 1
34.7602 14.1737 1
33.1037 16.7760 1
24.9990 16.6001 1
27.9911 15.3016 1
24.8127 24.1316 1
32.5551 16.9696 1
30.7531 15.1104 1
35.8372 17.9350 1
25.1062 19.9635 1
25.5330 20.2836 1
34.2354 14.2728 1
25.8763 21.7813 1
30.9834 15.9699 1
33.0149 15.0239 1
29.6055 14.7128 1
29.4728 16.6646 1
34.8025 15.7337 1
35.0671 21.1533 1
36.7314 20.5968 1
25.6194 17.7433 1
29.0505 16.6900 1
33.3151 15.6122 1
31.1690 13.2648 1
26.9776 20.3730 1
38.1865 20.6625 1
31.9510 18.4110 1
28.0355 14.8609 1
30.1746 15.5726 1
32.6492 15.6885 1
29.0498 17.1722 1
24.8406 17.1041 1
26.1650 21.6424 1
26.0320 14.7940 1
27.5541 15.9566 1
32.5185 15.5634 1
25.9662 15.9391 1
26.5081 21.9219 1
24.8086 18.8859 1
29.6623 16.2820 1
32.0046 17.2892 1
32.7654 16.4317 1
34.8358 16.7919 1
35.7641 21.1984 1
38.8980 19.7034 1
25.4986 18.7372 1
25.5044 17.0103 1
28.3198 16.1725 1
24.8876 17.7617 1
25.8269 16.6074 1
25.4909 16.3964 1
27.0964 20.6146 1
23.3281 20.7465 1
37.3383 19.8469 1
24.1776 19.9767 1
30.1305 15.1557 1
37.4243 19.5680 1
27.7666 15.2176 1
26.8270 18.5338 1
36.8744 21.4068 1
31.3218 22.7314 1
21.8532 20.5273 1
26.0469 18.0001 1
26.5269 16.1002 1
28.3849 16.7815 1
33.3596 15.6214 1
27.4738 18.5016 1
25.4975 15.2583 1
33.8558 16.1810 1
32.1876 16.9346 1
26.5128 17.7789 1
35.1096 15.7584 1
31.9219 14.7001 1
25.1377 21.7369 1
27.1501 20.5900 1
31.9809 24.3930 1
26.4859 16.3641 1
31.5007 17.1029 1
33.9912 18.5189 1
33.0520 18.2860 1
29.2997 16.0393 1
35.7479 17.1737 1
33.8518 14.6949 1
24.4305 17.0004 1
25.8340 17.7479 1
26.5249 18.3700 1
27.8429 15.5427 1
27.8727 13.8533 1
28.2894 16.3943 1
27.6367 16.5760 1
35.9094 17.5956 1
35.8655 19.8277 1
27.7576 16.2322 1
26.3160 18.5009 1
26.0028 21.2592 1
32.9196 18.6577 1
29.4059 14.4653 1
28.5300 16.3319 1
26.8471 15.7849 1
35.8153 21.1502 1
32.2875 16.1263 1
26.9569 14.4128 1
28.4961 15.3914 1
29.4945 13.7047 1
31.7636 19.3283 1
26.1174 20.3839 1
25.3000 21.7958 1
29.2126 16.4954 1
30.4036 15.6291 1
27.1590 16.0184 1
28.0148 18.6711 1
34.3149 15.9528 1
26.1401 16.8435 1
36.2293 17.1704 1
33.8064 16.4787 1
35.0877 16.3390 1
32.2396 13.5549 1
24.0621 18.7306 1
26.6667 18.7307 1
27.2573 12.8315 1
32.4330 18.1610 1
26.8918 21.9513 1
29.3211 16.0224 1
28.6094 16.2795 1
32.6293 15.9227 1
28.2208 14.4690 1
27.0406 16.2827 1
26.7265 14.8717 1
35.1176 18.8631 1
27.6264 17.9607 1
32.3131 15.6095 1
32.9290 14.6588 1
28.2513 17.7214 1
28.5635 15.4226 1
33.4310 22.7209 1
33.9006 16.7487 1
29.6165 13.3652 1
33.8518 18.5690 1
28.0242 15.7159 1
24.9288 18.3516 1
34.5158 16.2304 1
28.4892 21.8665 1
33.4625 15.9218 1
26.6971 14.4956 1
28.5537 12.5839 1
28.5184 13.3972 1
24.9516 16.3200 1
36.6414 18.4438 1
37.6499 18.5020 1
27.4689 17.7599 1
28.6999 16.0812 1
35.2478 15.7865 1
28.0473 16.7589 1
35.4605 19.4439 1
34.8790 18.4871 1
34.2643 17.8124 1
26.1157 21.1925 1
31.2643 15.0403 1
33.6555 16.2302 1
25.8055 18.7256 1
35.2676 18.7163 1
31.1547 16.5423 1
34.2684 22.0950 1
24.0574 19.4957 1
26.4303 20.8283 1
27.3292 21.7862 1
33.1625 14.3039 1
33.5847 15.9703 1
24.4450 22.1023 1
26.0628 16.7509 1
28.4189 15.7560 1
32.5026 17.9723 1
34.8119 22.5250 1
26.7372 16.8691 1
34.5307 21.6207 1
33.2901 18.6629 1
28.2292 13.2260 1
30.5132 14.8905 1
34.8289 16.7480 1
33.4238 16.6477 1
32.1063 14.7344 1
27.7842 17.2322 1
25.5694 16.6786 1
33.5625 13.1007 1
27.1326 15.9648 1
33.8219 19.4921 1
25.8339 22.1571 1
24.1662 21.8334 1
27.2771 13.2240 1
34.7204 16.9118 1
34.8160 20.1605 1
34.3957 21.9085 1
31.9820 13.5531 1
36.1719 19.0193 1
34.1645 19.1108 1
25.3589 17.1892 1
26.1138 20.0624 1
23.5648 17.4217 1
27.3728 17.5577 1
32.4767 17.5944 1
27.9717 17.9049 1
32.7657 15.1514 1
22.9522 18.9750 1
26.7293 15.9423 1
26.9581 20.1974 1
32.1134 17.1687 1
32.1008 16.6924 1
28.7809 13.1166 1
26.9486 15.4064 1
31.0203 13.9518 1
26.7920 21.0046 1
34.5918 20.2855 1
24.3884 22.7587 1
33.1460 17.7627 1
35.8917 22.9224 1
34.9321 18.7170 1
27.3485 15.8675 1
35.2695 17.7994 1
26.5453 15.7693 1
37.3954 16.9137 1
34.2867 17.2565 1
29.3560 15.4534 1
26.4729 22.4339 1
25.9485 16.7550 1
36.1404 17.8270 1
33.1386 20.2723 1
35.4607 18.2821 1
26.9801 16.6607 1
28.2983 15.4660 1
30.9153 16.1446 1
25.2005 22.1333 1
28.6266 12.6439 1
34.5718 17.8982 1
26.0010 19.8806 1
25.6773 16.6236 1
36.9113 19.9776 1
33.7619 18.3716 1
30.6403 17.4134 1
22.6528 20.7834 1
29.9501 14.3670 1
23.7474 24.0039 1
28.1133 15.3912 1
23.8139 16.1048 1
30.9182 15.1380 1
35.2477 20.4126 1
31.5925 17.0495 1
24.8694 21.0848 1
27.1436 19.1926 1
25.6425 17.4090 1
24.2981 20.5388 1
36.2546 21.5943 1
26.7960 18.2355 1
25.0429 16.1436 1
33.5636 15.3657 1
36.3528 17.6236 1
29.8874 15.3714 1
32.7634 15.7379 1
22.9570 19.9745 1
29.3500 14.7212 1
25.7048 14.7975 1
32.0290 15.9586 1
36.3937 21.1190 1
25.5216 19.2031 1
35.2895 16.6920 1
29.2647 16.7210 1
35.5717 18.4623 1
29.6035 17.8419 1
22.6700 20.7017 1
27.9057 18.0766 1
34.5140 15.0859 1
36.8560 19.2974 1
34.4875 22.7482 1
27.6527 19.9506 1
36.0768 17.0798 1
26.4187 17.8844 1
27.4158 13.4730 1
34.4993 18.6020 1
25.1010 19.5715 1
30.0699 17.5388 1
21.8724 18.4190 1
35.8379 13.6924 1
31.5302 15.0527 1
28.2314 15.0014 1
31.5531 14.1739 1
31.8078 15.9159 1
25.6364 19.4109 1
37.1005 19.5235 1
27.9764 19.2077 1
26.4181 16.8923 1
34.7643 20.0176 1
28.7884 15.7502 1
32.4633 13.5281 1
28.6174 16.3858 1
32.6174 16.4501 1
31.7942 13.2990 1
30.4783 15.3172 1
35.5207 17.8086 1
34.6891 17.2020 1
26.3061 20.6735 1
32.4421 15.3737 1
30.3970 12.4445 1
30.6044 12.9920 1
36.1390 18.6785 1
25.1714 21.5774 1
33.7290 21.2240 1
25.2308 16.7081 1
35.6632 19.7334 1
29.5088 16.8996 1
32.2877 17.5131 1
36.7903 17.0013 1
30.5479 14.1005 1
29.5743 13.9501 1
25.9749 15.3561 1
27.8146 18.9776 1
30.7726 15.1914 1
28.0437 16.4913 1
24.6381 18.4762 1
32.8403 14.0367 1
34.9713 20.0764 1
28.9352 16.4441 1
34.6552 14.1274 1
24.6093 19.1276 1
26.5460 20.0772 1
29.8462 16.1498 1
36.4835 17.5164 1
32.2711 17.2887 1
32.0841 17.0766 1
27.4577 17.4281 1
37.0253 23.2202 1
35.5335 23.3314 1
25.4884 19.6019 1
26.7140 20.4853 1
27.1286 17.6953 1
33.5912 16.1027 1
34.1620 21.4834 1
35.3562 20.8948 1
27.4259 16.3551 1
27.5312 16.9671 1
24.5833 21.3463 1
32.4963 14.2680 1
30.2952 14.4682 1
31.5569 15.6151 1
25.0165 16.0476 1
26.0525 18.3122 1
26.9387 17.0205 1
32.1015 18.7422 1
31.9036 17.0782 1
32.9086 15.8957 1
34.1518 18.1945 1
30.4333 14.7093 1
29.4155 14.2612 1
30.7179 17.0410 1
31.9253 17.6911 1
26.1315 18.4661 1
33.3300 17.3409 1
37.0877 18.6608 1
25.9454 21.3773 1
30.5224 13.7015 1
34.6277 22.2085 1
29.6623 14.5744 1
33.7373 15.4416 1
35.2917 16.8151 1
34.1206 15.7374 1
27.7535 15.8869 1
30.6522 15.8486 1
26.4189 22.2242 1
27.6740 14.5675 1
34.6589 16.7179 1
26.3923 15.7146 1
35.4180 19.1836 1
25.7843 18.8460 1
25.2491 23.1706 1
28.5740 14.5194 1
30.6779 16.2259 1
23.7656 18.3196 1
31.1283 18.4424 1
32.3564 16.4087 1
34.2586 18.4560 1
32.1211 18.1229 1
30.4830 16.2991 1
34.4124 21.7462 1
26.4444 16.3859 1
27.5057 21.7045 1
34.0663 18.7915 1
27.9957 15.9753 1
25.5415 19.6158 1
31.0242 13.4440 1
36.2765 18.3477 1
26.5451 19.0639 1
25.7684 23.9572 1
26.2457 16.5988 1
33.9676 18.0844 1
25.7798 16.7161 1
33.3749 17.3461 1
25.7474 19.5931 1
34.7716 24.6087 1
39.0293 28.5984 1
41.6703 32.5352 1
39.5863 26.8247 1
43.3559 28.5027 1
36.6887 24.0182 1
38.2006 25.7677 1
38.4783 27.3506 1
38.0203 23.7417 1
43.0082 32.4533 1
41.0870 29.5815 1
38.3504 26.1840 1
37.9366 26.6903 1
36.2187 25.0983 1
39.0738 28.6128 1
40.5738 27.9631 1
38.0282 24.7367 1
41.4206 29.0323 1
42.7050 27.5453 1
37.1613 26.6140 1
38.1655 26.8284 1
41.5253 30.6466 1
40.1637 26.4792 1
37.4783 22.7958 1
41.4615 30.2177 1
40.0942 29.3048 1
35.2422 25.1941 1
36.3813 24.5694 1
43.5700 29.9250 1
35.5959 19.8248 1
38.0413 26.8907 1
37.4606 24.8441 1
43.7543 32.5444 1
35.7211 28.0504 1
36.9939 27.1185 1
46.1413 29.6576 1
37.4533 28.9250 1
42.5323 30.6890 1
36.4556 22.8567 1
40.2228 29.1494 1
36.9466 23.1109 1
35.8301 25.2884 1
41.0684 27.6793 1
42.5473 27.7536 1
36.5530 22.3287 1
44.6463 29.9273 1
35.0296 25.0680 1
43.8158 31.0856 1
42.2554 30.2178 1
37.9688 23.3154 1
36.0459 24.6382 1
35.1118 27.6654 1
44.3241 29.8302 1
36.0736 27.6738 1
40.8469 30.3603 1
41.6055 29.2192 1
42.5740 30.4108 1
36.3198 29.9475 1
44.2037 29.6970 1
45.0098 31.4185 1
40.9561 28.3091 1
37.5931 23.8364 1
39.4016 29.0962 1
36.8447 26.6406 1
38.2732 25.7015 1
39.0216 29.4449 1
38.0031 29.5757 1
41.2811 28.2645 1
38.8990 27.7390 1
36.1379 24.4535 1
41.0705 29.3403 1
38.8263 30.4033 1
35.0476 25.1411 1
35.3968 30.2806 1
36.8754 24.9820 1
36.8156 25.1856 1
41.8381 30.3211 1
46.9106 28.6465 1
36.4978 23.3328 1
43.0818 29.3945 1
39.0795 29.2131 1
41.9458 28.8719 1
38.8104 28.3411 1
44.0061 32.7362 1
33.5609 21.4028 1
37.3119 24.7832 1
40.4558 28.7953 1
44.1168 30.2835 1
37.2152 28.5197 1
41.4081 27.8793 1
38.2967 25.8876 1
38.5849 26.8764 1
41.9497 28.4909 1
36.2064 24.6051 1
38.8289 28.3734 1
36.6976 21.3922 1
40.1555 30.6408 1
38.8474 30.3896 1
34.4497 22.8555 1
39.2597 25.0055 1
34.4745 25.8597 1
36.7840 29.4212 1
40.3684 29.3753 1
39.0023 29.2526 1
44.1230 29.2840 1
36.4556 27.9773 1
34.5615 24.0364 1
37.3138 23.6211 1
40.3321 28.4641 1
38.4855 28.6412 1
37.5827 27.7073 1
43.4478 29.1948 1
37.3711 25.1557 1
46.5964 30.1049 1
38.6982 28.4559 1
40.4689 32.1267 1
41.6269 29.4628 1
37.3738 23.4740 1
39.0645 30.5629 1
35.1902 22.6626 1
37.0689 27.4442 1
37.6311 29.1480 1
43.9275 30.1678 1
39.6441 26.3607 1
37.4744 27.8960 1
36.4694 27.6856 1
45.3092 30.0175 1
40.4827 28.9415 1
36.2550 21.8983 1
37.3244 29.9367 1
35.6145 22.5914 1
42.7500 28.9629 1
36.2178 28.1462 1
35.3741 22.1946 1
41.5367 27.6074 1
40.2196 30.5168 1
36.4251 23.4895 1
35.5396 24.6595 1
41.0849 29.5986 1
39.1579 27.9713 1
45.5622 30.1071 1
40.7069 27.1563 1
37.6193 23.1459 1
40.2068 26.8288 1
38.1573 28.7048 1
35.6386 22.3341 1
43.2668 29.5839 1
36.2106 26.8966 1
34.9701 26.4929 1
38.8423 26.9781 1
35.4346 26.1589 1
36.4810 25.7746 1
41.9686 31.5032 1
38.3482 30.5005 1
43.9063 29.9433 1
39.7897 27.3341 1
34.0082 27.7944 1
43.8805 28.1378 1
36.3583 21.5906 1
39.6389 28.2266 1
35.1629 22.6508 1
37.9061 22.0332 1
43.0552 29.8221 1
41.8617 32.5403 1
41.6844 29.4901 1
37.1924 23.7472 1
38.2461 22.2993 1
36.3625 27.0961 1
42.7672 31.0416 1
35.2916 23.0209 1
36.7472 27.3764 1
40.1015 27.7561 1
39.2809 26.4192 1
41.3751 30.6813 1
41.2037 30.6274 1
35.7629 23.7154 1
40.9809 28.4122 1
35.7902 22.5799 1
42.0233 28.6952 1
37.6633 23.0942 1
41.7385 29.0366 1
41.0573 30.2216 1
40.9657 28.8987 1
40.7313 27.0174 1
34.4372 26.1072 1
44.7938 30.7021 1
37.3077 27.0085 1
38.5076 27.0362 1
38.1095 23.5351 1
35.8536 23.1728 1
41.1195 27.3391 1
40.3581 30.9223 1
42.1829 27.7374 1
35.5743 23.3743 1
44.7724 30.6903 1
37.4121 27.3097 1
43.2066 29.5266 1
45.0017 31.6497 1
42.1680 29.0067 1
43.4784 29.0840 1
43.3367 27.8748 1
34.4994 22.3519 1
43.7792 29.3490 1
37.3394 25.5756 1
37.7871 26.2326 1
35.3382 22.9801 1
42.1032 31.1942 1
36.7907 26.6628 1
39.7239 27.4192 1
42.7252 29.6467 1
37.0749 24.6628 1
38.1147 28.5574 1
36.9606 22.2095 1
38.6051 27.6735 1
41.9638 28.2518 1
33.2952 26.5625 1
34.6407 23.7666 1
40.1934 28.8463 1
36.8869 20.6691 1
40.1017 27.2659 1
34.8504 21.6725 1
40.0798 27.5335 1
38.0745 29.4964 1
37.6820 27.7248 1
37.7608 24.5179 1
38.1593 26.3380 1
37.7019 28.7582 1
40.9249 28.5810 1
35.4082 30.0002 1
35.3232 24.2123 1
37.6126 21.0460 1
38.9937 26.4434 1
36.3404 22.4163 1
37.6774 23.3812 1
39.5554 30.0553 1
41.5916 30.4271 1
35.2644 23.8906 1
38.9511 24.3225 1
38.8341 27.6050 1
42.5306 31.8634 1
35.4241 23.7979 1
44.4057 29.2798 1
39.1189 25.2834 1
41.7439 29.4897 1
35.7880 28.7541 1
41.7541 28.5402 1
41.8645 29.6442 1
43.0196 28.5410 1
